path_idx	node_id	LCA	label	event	count	C_A	C_B	M_A_B	m_2	m_4
198	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
198	8	21	A=[a1,a1,a2];B=[a2]	M_A_B	2	3	0	3	4	0
198	12	21	A=[a1,a2];B=[a1,a2]	M_A_B	1	1	1	2	4	0
198	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
198	16	21	B=[a1,a1,a2,a2]	C_B	1	0	6	0	4	0
198	19	21	B=[a1+a1,a2,a2]	C_B	1	0	3	0	2	1
198	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
199	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
199	8	21	A=[a1,a1,a2];B=[a2]	M_A_B	2	3	0	3	4	0
199	12	21	A=[a1,a2];B=[a1,a2]	M_A_B	1	1	1	2	4	0
199	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
199	17	21	B=[a1,a1,a2,a2]	C_B	4	0	6	0	4	0
199	22	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
199	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
200	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
200	8	21	A=[a1,a1,a2];B=[a2]	M_A_B	2	3	0	3	4	0
200	12	21	A=[a1,a2];B=[a1,a2]	M_A_B	1	1	1	2	4	0
200	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
200	17	21	B=[a1,a1,a2,a2]	C_B	4	0	6	0	4	0
200	23	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
200	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
201	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
201	8	21	A=[a1,a1,a2];B=[a2]	M_A_B	2	3	0	3	4	0
201	12	21	A=[a1,a2];B=[a1,a2]	M_A_B	1	1	1	2	4	0
201	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
201	17	21	B=[a1,a1,a2,a2]	C_B	4	0	6	0	4	0
201	20	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
201	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
202	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
202	8	21	A=[a1,a1,a2];B=[a2]	M_A_B	2	3	0	3	4	0
202	12	21	A=[a1,a2];B=[a1,a2]	M_A_B	1	1	1	2	4	0
202	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
202	18	21	B=[a1,a1,a2,a2]	C_B	1	0	6	0	4	0
202	19	21	B=[a1,a1,a2+a2]	C_B	1	0	3	0	2	1
202	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
203	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
203	8	21	A=[a1,a1,a2];B=[a2]	M_A_B	2	3	0	3	4	0
203	12	21	A=[a1,a2];B=[a1,a2]	M_A_B	1	1	1	2	4	0
203	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
203	18	21	B=[a1,a1,a2,a2]	C_B	1	0	6	0	4	0
203	20	21	B=[a1,a1,a2+a2]	C_B	2	0	3	0	2	1
203	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
204	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
204	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
204	10	21	A=[a1,a1];B=[a2,a2]	C_A	1	1	1	2	4	0
204	25	21	A=[a1+a1];B=[a2,a2]	C_B	1	0	1	1	2	1
204	19	21	A=[a1+a1];B=[a2+a2]	M_A_B	1	0	0	1	0	2
204	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
205	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
205	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
205	10	21	A=[a1,a1];B=[a2,a2]	C_A	1	1	1	2	4	0
205	16	21	A=[a1+a1];B=[a2,a2]	M_A_B	1	0	1	1	2	1
205	22	21	B=[a1+a1,a2,a2]	C_B	2	0	3	0	2	1
205	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
206	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
206	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
206	10	21	A=[a1,a1];B=[a2,a2]	C_A	1	1	1	2	4	0
206	16	21	A=[a1+a1];B=[a2,a2]	M_A_B	1	0	1	1	2	1
206	19	21	B=[a1+a1,a2,a2]	C_B	1	0	3	0	2	1
206	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
207	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
207	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
207	11	21	A=[a1,a1];B=[a2,a2]	C_B	1	1	1	2	4	0
207	25	21	A=[a1,a1];B=[a2+a2]	C_A	1	1	0	2	2	1
207	19	21	A=[a1+a1];B=[a2+a2]	M_A_B	1	0	0	1	0	2
207	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
208	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
208	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
208	11	21	A=[a1,a1];B=[a2,a2]	C_B	1	1	1	2	4	0
208	14	21	A=[a1,a1];B=[a2+a2]	M_A_B	2	1	0	2	2	1
208	24	21	A=[a1];B=[a1,a2+a2]	C_B	1	0	1	1	2	1
208	20	21	A=[a1];B=[a1+a2+a2]	M_A_B	1	0	0	1	1	0
208	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
209	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
209	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
209	11	21	A=[a1,a1];B=[a2,a2]	C_B	1	1	1	2	4	0
209	14	21	A=[a1,a1];B=[a2+a2]	M_A_B	2	1	0	2	2	1
209	18	21	A=[a1];B=[a1,a2+a2]	M_A_B	1	0	1	1	2	1
209	19	21	B=[a1,a1,a2+a2]	C_B	1	0	3	0	2	1
209	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
210	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
210	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
210	11	21	A=[a1,a1];B=[a2,a2]	C_B	1	1	1	2	4	0
210	14	21	A=[a1,a1];B=[a2+a2]	M_A_B	2	1	0	2	2	1
210	18	21	A=[a1];B=[a1,a2+a2]	M_A_B	1	0	1	1	2	1
210	20	21	B=[a1,a1,a2+a2]	C_B	2	0	3	0	2	1
210	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
211	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
211	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
211	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
211	13	21	A=[a1];B=[a1,a2,a2]	C_B	2	0	3	1	4	0
211	24	21	A=[a1];B=[a1+a2,a2]	C_B	1	0	1	1	2	1
211	20	21	A=[a1];B=[a1+a2+a2]	M_A_B	1	0	0	1	1	0
211	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
212	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
212	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
212	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
212	13	21	A=[a1];B=[a1,a2,a2]	C_B	2	0	3	1	4	0
212	17	21	A=[a1];B=[a1+a2,a2]	M_A_B	1	0	1	1	2	1
212	22	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
212	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
213	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
213	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
213	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
213	13	21	A=[a1];B=[a1,a2,a2]	C_B	2	0	3	1	4	0
213	17	21	A=[a1];B=[a1+a2,a2]	M_A_B	1	0	1	1	2	1
213	23	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
213	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
214	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
214	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
214	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
214	13	21	A=[a1];B=[a1,a2,a2]	C_B	2	0	3	1	4	0
214	17	21	A=[a1];B=[a1+a2,a2]	M_A_B	1	0	1	1	2	1
214	20	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
214	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
215	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
215	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
215	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
215	14	21	A=[a1];B=[a1,a2,a2]	C_B	1	0	3	1	4	0
215	24	21	A=[a1];B=[a1,a2+a2]	C_B	1	0	1	1	2	1
215	20	21	A=[a1];B=[a1+a2+a2]	M_A_B	1	0	0	1	1	0
215	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
216	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
216	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
216	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
216	14	21	A=[a1];B=[a1,a2,a2]	C_B	1	0	3	1	4	0
216	18	21	A=[a1];B=[a1,a2+a2]	M_A_B	1	0	1	1	2	1
216	19	21	B=[a1,a1,a2+a2]	C_B	1	0	3	0	2	1
216	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
217	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
217	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
217	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
217	14	21	A=[a1];B=[a1,a2,a2]	C_B	1	0	3	1	4	0
217	18	21	A=[a1];B=[a1,a2+a2]	M_A_B	1	0	1	1	2	1
217	20	21	B=[a1,a1,a2+a2]	C_B	2	0	3	0	2	1
217	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
218	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
218	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
218	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
218	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
218	16	21	B=[a1,a1,a2,a2]	C_B	1	0	6	0	4	0
218	22	21	B=[a1+a1,a2,a2]	C_B	2	0	3	0	2	1
218	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
219	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
219	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
219	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
219	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
219	16	21	B=[a1,a1,a2,a2]	C_B	1	0	6	0	4	0
219	19	21	B=[a1+a1,a2,a2]	C_B	1	0	3	0	2	1
219	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
220	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
220	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
220	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
220	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
220	17	21	B=[a1,a1,a2,a2]	C_B	4	0	6	0	4	0
220	22	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
220	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
221	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
221	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
221	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
221	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
221	17	21	B=[a1,a1,a2,a2]	C_B	4	0	6	0	4	0
221	23	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
221	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
222	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
222	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
222	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
222	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
222	17	21	B=[a1,a1,a2,a2]	C_B	4	0	6	0	4	0
222	20	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
222	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
223	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
223	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
223	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
223	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
223	18	21	B=[a1,a1,a2,a2]	C_B	1	0	6	0	4	0
223	19	21	B=[a1,a1,a2+a2]	C_B	1	0	3	0	2	1
223	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
224	5	21	A=[a1,a1,a2,a2]	M_A_B	2	6	0	4	4	0
224	9	21	A=[a1,a1,a2];B=[a2]	M_A_B	1	3	0	3	4	0
224	12	21	A=[a1,a1];B=[a2,a2]	M_A_B	2	1	1	2	4	0
224	15	21	A=[a1];B=[a1,a2,a2]	M_A_B	1	0	3	1	4	0
224	18	21	B=[a1,a1,a2,a2]	C_B	1	0	6	0	4	0
224	20	21	B=[a1,a1,a2+a2]	C_B	2	0	3	0	2	1
224	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
